classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
378792759,not-logged-in-5f6e84f342d4397a8dec,,5f6e84f342d4397a8dec,20291,ozveny,28.31,2021-11-26 20:31:46 UTC,,,"{""source"":""api"",""session"":""ba1196f24e723be61c94d03b66a2c0b0ee6e4c10dd16769b289938155d3e1c0a"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T20:31:36.329Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:31:49.241Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:31:17.653Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":683.31005859375,""y"":411.5431823730469,""tool"":0,""frame"":0,""width"":18.2216796875,""height"":27.33245849609375,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511739"":{""retired"":{""id"":95531646,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T22:03:20.767Z"",""updated_at"":""2021-11-26T20:31:46.396Z"",""retired_at"":""2021-11-26T20:31:46.380Z"",""subject_id"":70511739,""retirement_reason"":""classification_count""},""Filename"":""event20210226_222143_705.jpg""}}",70511739
378792760,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:31:46 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:31:11.479Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:31:45.961Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:28:32.999Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511822"":{""retired"":{""id"":95531552,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:56:11.537Z"",""updated_at"":""2021-11-26T20:31:46.437Z"",""retired_at"":""2021-11-26T20:31:46.428Z"",""subject_id"":70511822,""retirement_reason"":""classification_count""},""Filename"":""event20210227_050122_248.jpg""}}",70511822
378792776,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:31:55 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:31:46.942Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:31:55.554Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:28:32.999Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511738"":{""retired"":{""id"":95531432,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:47:43.478Z"",""updated_at"":""2021-11-26T20:31:56.021Z"",""retired_at"":""2021-11-26T20:31:56.014Z"",""subject_id"":70511738,""retirement_reason"":""classification_count""},""Filename"":""event20210226_221829_700.jpg""}}",70511738
378792781,not-logged-in-5f6e84f342d4397a8dec,,5f6e84f342d4397a8dec,20291,ozveny,28.31,2021-11-26 20:31:58 UTC,,,"{""source"":""api"",""session"":""ba1196f24e723be61c94d03b66a2c0b0ee6e4c10dd16769b289938155d3e1c0a"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T20:31:49.925Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:32:01.207Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":588,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:31:17.653Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":425.9259033203125,""y"":442.3009948730469,""tool"":0,""frame"":0,""width"":18.22198486328125,""height"":22.777496337890625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511299"":{""retired"":{""id"":95531524,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:54:23.887Z"",""updated_at"":""2021-11-26T20:31:58.334Z"",""retired_at"":""2021-11-26T20:31:58.324Z"",""subject_id"":70511299,""retirement_reason"":""classification_count""},""Filename"":""event20210111_232617_96.jpg""}}",70511299
378792860,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:32:36 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:31:56.374Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:32:36.369Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":658,""naturalWidth"":1218,""naturalHeight"":686}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:28:32.999Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":470.2837219238281,""y"":455.4314270019531,""tool"":1,""frame"":0,""width"":56.537933349609375,""height"":32.439788818359375,""details"":[{""value"":1}],""tool_label"":""Ozvena O (dlhá)""},{""x"":428.575439453125,""y"":448.0165710449219,""tool"":0,""frame"":0,""width"":12.97589111328125,""height"":18.537017822265625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511244"":{""retired"":{""id"":95531062,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:24:13.388Z"",""updated_at"":""2021-11-26T20:32:36.898Z"",""retired_at"":""2021-11-26T20:32:36.880Z"",""subject_id"":70511244,""retirement_reason"":""classification_count""},""Filename"":""event20201130_224042_277.jpg""}}",70511244
378792866,not-logged-in-5f6e84f342d4397a8dec,,5f6e84f342d4397a8dec,20291,ozveny,28.31,2021-11-26 20:32:41 UTC,,,"{""source"":""api"",""session"":""ba1196f24e723be61c94d03b66a2c0b0ee6e4c10dd16769b289938155d3e1c0a"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T20:32:01.923Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:32:44.080Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":602,""naturalWidth"":1218,""naturalHeight"":686}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:31:17.653Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":68.32014465332031,""y"":457.1055908203125,""tool"":0,""frame"":0,""width"":21.638580322265625,""height"":15.944244384765625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""},{""x"":425.92620849609375,""y"":466.2165832519531,""tool"":0,""frame"":0,""width"":19.36083984375,""height"":21.638580322265625,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511277"":{""retired"":{""id"":95531562,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:56:59.329Z"",""updated_at"":""2021-11-26T20:32:41.241Z"",""retired_at"":""2021-11-26T20:32:41.230Z"",""subject_id"":70511277,""retirement_reason"":""classification_count""},""Filename"":""event20201201_053908_147.jpg""}}",70511277
378792902,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:33:01 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:32:37.342Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:01.636Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:28:32.999Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":427.6477966308594,""y"":400.74896240234375,""tool"":0,""frame"":0,""width"":18.537078857421875,""height"":28.73248291015625,""details"":[{""value"":0}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511577"":{""retired"":{""id"":95531205,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:32:56.413Z"",""updated_at"":""2021-11-26T20:33:02.104Z"",""retired_at"":""2021-11-26T20:33:02.095Z"",""subject_id"":70511577,""retirement_reason"":""classification_count""},""Filename"":""event20210131_120623_314.jpg""}}",70511577
378792906,not-logged-in-5f6e84f342d4397a8dec,,5f6e84f342d4397a8dec,20291,ozveny,28.31,2021-11-26 20:33:05 UTC,,,"{""source"":""api"",""session"":""ba1196f24e723be61c94d03b66a2c0b0ee6e4c10dd16769b289938155d3e1c0a"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T20:32:44.769Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:08.735Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":588,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:31:17.653Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":430.48138427734375,""y"":424.0790100097656,""tool"":1,""frame"":0,""width"":46.693878173828125,""height"":31.88848876953125,""details"":[{""value"":0}],""tool_label"":""Ozvena O (dlhá)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511361"":{""retired"":{""id"":95531280,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:37:56.007Z"",""updated_at"":""2021-11-26T20:33:05.850Z"",""retired_at"":""2021-11-26T20:33:05.844Z"",""subject_id"":70511361,""retirement_reason"":""classification_count""},""Filename"":""event20210112_105132_259.jpg""}}",70511361
378792920,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:33:13 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:33:02.693Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:13.108Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:28:32.999Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":428.57464599609375,""y"":412.798095703125,""tool"":0,""frame"":0,""width"":13.90283203125,""height"":18.537078857421875,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511701"":{""retired"":{""id"":95531388,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:44:00.649Z"",""updated_at"":""2021-11-26T20:33:13.592Z"",""retired_at"":""2021-11-26T20:33:13.585Z"",""subject_id"":70511701,""retirement_reason"":""classification_count""},""Filename"":""event20210226_153547_523.jpg""}}",70511701
378792927,not-logged-in-5f6e84f342d4397a8dec,,5f6e84f342d4397a8dec,20291,ozveny,28.31,2021-11-26 20:33:17 UTC,,,"{""source"":""api"",""session"":""ba1196f24e723be61c94d03b66a2c0b0ee6e4c10dd16769b289938155d3e1c0a"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T20:33:09.406Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:20.488Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":588,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:31:17.653Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":430.48138427734375,""y"":441.162109375,""tool"":0,""frame"":0,""width"":19.360870361328125,""height"":15.94427490234375,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511388"":{""retired"":{""id"":95531585,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:58:37.632Z"",""updated_at"":""2021-11-26T20:33:17.579Z"",""retired_at"":""2021-11-26T20:33:17.569Z"",""subject_id"":70511388,""retirement_reason"":""classification_count""},""Filename"":""event20210112_143528_396.jpg""}}",70511388
378792931,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:33:18 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:33:13.964Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:18.610Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":643,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:28:32.999Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511487"":{""retired"":{""id"":95531553,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:56:31.464Z"",""updated_at"":""2021-11-26T20:33:19.042Z"",""retired_at"":""2021-11-26T20:33:19.034Z"",""subject_id"":70511487,""retirement_reason"":""classification_count""},""Filename"":""event20210112_233157_841.jpg""}}",70511487
378792940,not-logged-in-5f6e84f342d4397a8dec,,5f6e84f342d4397a8dec,20291,ozveny,28.31,2021-11-26 20:33:23 UTC,,,"{""source"":""api"",""session"":""ba1196f24e723be61c94d03b66a2c0b0ee6e4c10dd16769b289938155d3e1c0a"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T20:33:21.916Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:26.025Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":588,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:31:17.653Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511499"":{""retired"":{""id"":95531361,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:42:25.917Z"",""updated_at"":""2021-11-26T20:33:23.118Z"",""retired_at"":""2021-11-26T20:33:23.109Z"",""subject_id"":70511499,""retirement_reason"":""classification_count""},""Filename"":""event20210112_234500_878.jpg""}}",70511499
378792948,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:33:26 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:33:20.274Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:26.147Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":643,""naturalWidth"":1218,""naturalHeight"":670}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:28:32.999Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511421"":{""retired"":{""id"":95531292,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:38:30.448Z"",""updated_at"":""2021-11-26T20:33:26.619Z"",""retired_at"":""2021-11-26T20:33:26.608Z"",""subject_id"":70511421,""retirement_reason"":""classification_count""},""Filename"":""event20210112_204242_524.jpg""}}",70511421
378792963,kamilajencikova,2355348,2848e72c19e7e68ea0f8,20291,ozveny,28.31,2021-11-26 20:33:34 UTC,,,"{""source"":""api"",""session"":""bf647eac0d7a6dd25f239ee320ecc72f0f13b7bfc4c4a693635889d6291e9d76"",""viewport"":{""width"":1707,""height"":802},""started_at"":""2021-11-26T20:33:27.000Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:33.928Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1168,""clientHeight"":605,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:33:20.362Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Nie""},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511572"":{""retired"":{""id"":95531215,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:33:42.225Z"",""updated_at"":""2021-11-26T20:33:34.393Z"",""retired_at"":""2021-11-26T20:33:34.366Z"",""subject_id"":70511572,""retirement_reason"":""classification_count""},""Filename"":""event20210131_112609_299.jpg""}}",70511572
378792980,not-logged-in-5f6e84f342d4397a8dec,,5f6e84f342d4397a8dec,20291,ozveny,28.31,2021-11-26 20:33:46 UTC,,,"{""source"":""api"",""session"":""ba1196f24e723be61c94d03b66a2c0b0ee6e4c10dd16769b289938155d3e1c0a"",""viewport"":{""width"":1600,""height"":728},""started_at"":""2021-11-26T20:33:27.364Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0"",""utc_offset"":""-3600"",""finished_at"":""2021-11-26T20:33:49.424Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1070,""clientHeight"":554,""naturalWidth"":1218,""naturalHeight"":631}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-26T20:31:17.653Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""51358""}","[{""task"":""T0"",""task_label"":""Vidíš na obrázku ozvenu?"",""value"":""Áno""},{""task"":""T1"",""task_label"":""Znázorni ozvenu typu U alebo O "",""value"":[{""x"":427.068359375,""y"":401.29351806640625,""tool"":0,""frame"":0,""width"":15.943939208984375,""height"":44.415252685546875,""details"":[{""value"":0}],""tool_label"":""Ozvena U (krátka)""},{""x"":542.0924072265625,""y"":408.12664794921875,""tool"":0,""frame"":0,""width"":15.9439697265625,""height"":18.22161865234375,""details"":[{""value"":1}],""tool_label"":""Ozvena U (krátka)""}]},{""task"":""T2"",""task_label"":""Si si istý svojou odpoveďou? Ak nie použi tutoriál."",""value"":""Áno""}]","{""70511542"":{""retired"":{""id"":95531577,""workflow_id"":20291,""classifications_count"":1,""created_at"":""2021-11-25T21:58:18.598Z"",""updated_at"":""2021-11-26T20:33:46.551Z"",""retired_at"":""2021-11-26T20:33:46.544Z"",""subject_id"":70511542,""retirement_reason"":""classification_count""},""Filename"":""event20210131_061241_160.jpg""}}",70511542
